Country,Date,Confirmed,Deaths,Recovered,Recover Rate,Death Rate
Diamond Princess,43875,218,,,0,0
Diamond Princess,43876,285,,,0,0
Diamond Princess,43877,355,,,0,0
Diamond Princess,43878,454,,,0,0
Diamond Princess,43879,542,,,0,0
Diamond Princess,43880,621,,1,0.001610306,0
Diamond Princess,43881,634,2,1,0.001577287,0.003154574
Diamond Princess,43882,634,2,1,0.001577287,0.003154574
Diamond Princess,43883,634,2,1,0.001577287,0.003154574
Diamond Princess,43884,691,3,,0,0.004341534
Diamond Princess,43885,691,3,,0,0.004341534
Diamond Princess,43886,691,3,,0,0.004341534
Diamond Princess,43887,705,4,10,0.014184397,0.005673759
Diamond Princess,43888,705,4,10,0.014184397,0.005673759
Diamond Princess,43889,705,6,10,0.014184397,0.008510638
Diamond Princess,43890,705,6,10,0.014184397,0.008510638
Diamond Princess,43891,705,6,10,0.014184397,0.008510638
Diamond Princess,43892,705,6,10,0.014184397,0.008510638
Diamond Princess,43893,706,6,10,0.014164306,0.008498584
Diamond Princess,43894,706,6,10,0.014164306,0.008498584
Diamond Princess,43895,706,6,10,0.014164306,0.008498584
Diamond Princess,43896,706,6,40,0.056657224,0.008498584
Diamond Princess,43897,706,6,40,0.056657224,0.008498584
Diamond Princess,43898,706,6,40,0.056657224,0.008498584
Diamond Princess,43899,706,6,40,0.056657224,0.008498584
Diamond Princess,43900,706,6,40,0.056657224,0.008498584
Diamond Princess,43901,706,7,325,0.460339943,0.009915014
Diamond Princess,43902,706,7,325,0.460339943,0.009915014
Diamond Princess,43903,706,7,325,0.460339943,0.009915014
Diamond Princess,43904,706,7,325,0.460339943,0.009915014
Diamond Princess,43905,706,7,325,0.460339943,0.009915014
Diamond Princess,43906,706,7,325,0.460339943,0.009915014
Diamond Princess,43907,706,7,325,0.460339943,0.009915014
Diamond Princess,43908,712,7,325,0.456460674,0.009831461
Diamond Princess,43909,712,7,325,0.456460674,0.009831461
Diamond Princess,43910,712,7,325,0.456460674,0.009831461
Diamond Princess,43911,712,8,325,0.456460674,0.011235955
Diamond Princess,43912,712,8,325,0.456460674,0.011235955
Diamond Princess,43913,712,8,325,0.456460674,0.011235955
Diamond Princess,43914,712,10,325,0.456460674,0.014044944
Diamond Princess,43915,712,10,587,0.824438202,0.014044944
Diamond Princess,43916,712,10,597,0.838483146,0.014044944
Diamond Princess,43917,712,10,597,0.838483146,0.014044944
Diamond Princess,43918,712,10,597,0.838483146,0.014044944
Diamond Princess,43919,712,10,603,0.846910112,0.014044944
Diamond Princess,43920,712,10,603,0.846910112,0.014044944
Diamond Princess,43921,712,10,603,0.846910112,0.014044944
Djibouti,43908,1,,,0,0
Djibouti,43909,1,,,0,0
Djibouti,43910,1,,,0,0
Djibouti,43911,1,,,0,0
Djibouti,43912,1,,,0,0
Djibouti,43913,3,,,0,0
Djibouti,43914,3,,,0,0
Djibouti,43915,11,,,0,0
Djibouti,43916,11,,,0,0
Djibouti,43917,12,,,0,0
Djibouti,43918,14,,,0,0
Djibouti,43919,18,,,0,0
Djibouti,43920,18,,,0,0
Djibouti,43921,30,,,0,0
Dominica,43912,1,,,0,0
Dominica,43913,2,,,0,0
Dominica,43914,2,,,0,0
Dominica,43915,7,,,0,0
Dominica,43916,11,,,0,0
Dominica,43917,11,,,0,0
Dominica,43918,11,,,0,0
Dominica,43919,11,,,0,0
Dominica,43920,11,,,0,0
Dominica,43921,12,,,0,0
Dominican Republic,43891,1,,,0,0
Dominican Republic,43892,1,,,0,0
Dominican Republic,43893,1,,,0,0
Dominican Republic,43894,1,,,0,0
Dominican Republic,43895,1,,,0,0
Dominican Republic,43896,2,,,0,0
Dominican Republic,43897,2,,,0,0
Dominican Republic,43898,5,,,0,0
Dominican Republic,43899,5,,,0,0
Dominican Republic,43900,5,,,0,0
Dominican Republic,43901,5,,,0,0
Dominican Republic,43902,5,,,0,0
Dominican Republic,43903,5,,,0,0
Dominican Republic,43904,11,,,0,0
Dominican Republic,43905,11,,,0,0
Dominican Republic,43906,11,,,0,0
Dominican Republic,43907,21,1,,0,0.047619048
Dominican Republic,43908,21,1,,0,0.047619048
Dominican Republic,43909,34,2,,0,0.058823529
Dominican Republic,43910,72,2,,0,0.027777778
Dominican Republic,43911,112,2,,0,0.017857143
Dominican Republic,43912,202,3,,0,0.014851485
Dominican Republic,43913,245,3,,0,0.012244898
Dominican Republic,43914,312,6,3,0.009615385,0.019230769
Dominican Republic,43915,392,10,3,0.007653061,0.025510204
Dominican Republic,43916,488,10,3,0.006147541,0.020491803
Dominican Republic,43917,581,20,3,0.005163511,0.034423408
Dominican Republic,43918,719,28,3,0.004172462,0.038942976
Dominican Republic,43919,859,39,3,0.003492433,0.04540163
Dominican Republic,43920,901,42,4,0.004439512,0.046614872
Dominican Republic,43921,1109,51,5,0.004508566,0.045987376
Ecuador,43891,6,,,0,0
Ecuador,43892,6,,,0,0
Ecuador,43893,7,,,0,0
Ecuador,43894,10,,,0,0
Ecuador,43895,13,,,0,0
Ecuador,43896,13,,,0,0
Ecuador,43897,13,,,0,0
Ecuador,43898,14,,,0,0
Ecuador,43899,15,,,0,0
Ecuador,43900,15,,,0,0
Ecuador,43901,17,,,0,0
Ecuador,43902,17,,,0,0
Ecuador,43903,17,,,0,0
Ecuador,43904,28,2,,0,0.071428571
Ecuador,43905,28,2,,0,0.071428571
Ecuador,43906,37,2,,0,0.054054054
Ecuador,43907,58,2,,0,0.034482759
Ecuador,43908,111,2,,0,0.018018018
Ecuador,43909,199,3,,0,0.015075377
Ecuador,43910,367,5,,0,0.013623978
Ecuador,43911,506,7,3,0.005928854,0.013833992
Ecuador,43912,789,14,3,0.003802281,0.01774398
Ecuador,43913,981,18,3,0.003058104,0.018348624
Ecuador,43914,1082,27,3,0.002772643,0.024953789
Ecuador,43915,1173,28,3,0.002557545,0.023870418
Ecuador,43916,1403,34,3,0.002138275,0.024233785
Ecuador,43917,1595,36,3,0.001880878,0.022570533
Ecuador,43918,1823,48,3,0.001645639,0.026330225
Ecuador,43919,1924,58,3,0.001559252,0.03014553
Ecuador,43920,1962,60,3,0.001529052,0.03058104
Ecuador,43921,2240,75,54,0.024107143,0.033482143
Egypt,43875,1,,,0,0
Egypt,43876,1,,,0,0
Egypt,43877,1,,,0,0
Egypt,43878,1,,,0,0
Egypt,43879,1,,,0,0
Egypt,43880,1,,,0,0
Egypt,43881,1,,,0,0
Egypt,43882,1,,,0,0
Egypt,43883,1,,,0,0
Egypt,43884,1,,,0,0
Egypt,43885,1,,,0,0
Egypt,43886,1,,,0,0
Egypt,43887,1,,,0,0
Egypt,43888,1,,,0,0
Egypt,43889,1,,1,1,0
Egypt,43890,1,,1,1,0
Egypt,43891,2,,1,0.5,0
Egypt,43892,2,,1,0.5,0
Egypt,43893,2,,1,0.5,0
Egypt,43894,2,,1,0.5,0
Egypt,43895,3,,1,0.333333333,0
Egypt,43896,15,,1,0.066666667,0
Egypt,43897,15,,1,0.066666667,0
Egypt,43898,49,1,1,0.020408163,0.020408163
Egypt,43899,55,1,1,0.018181818,0.018181818
Egypt,43900,59,1,1,0.016949153,0.016949153
Egypt,43901,60,1,27,0.45,0.016666667
Egypt,43902,67,1,27,0.402985075,0.014925373
Egypt,43903,80,2,27,0.3375,0.025
Egypt,43904,109,2,27,0.247706422,0.018348624
Egypt,43905,110,2,21,0.190909091,0.018181818
Egypt,43906,150,2,27,0.18,0.013333333
Egypt,43907,196,4,32,0.163265306,0.020408163
Egypt,43908,196,6,32,0.163265306,0.030612245
Egypt,43909,256,6,32,0.125,0.0234375
Egypt,43910,285,8,39,0.136842105,0.028070175
Egypt,43911,294,10,41,0.139455782,0.034013605
Egypt,43912,327,14,56,0.171253823,0.042813456
Egypt,43913,366,19,56,0.153005464,0.051912568
Egypt,43914,402,20,80,0.199004975,0.049751244
Egypt,43915,456,21,95,0.208333333,0.046052632
Egypt,43916,495,24,102,0.206060606,0.048484848
Egypt,43917,536,30,116,0.21641791,0.055970149
Egypt,43918,576,36,121,0.210069444,0.0625
Egypt,43919,609,40,132,0.216748768,0.065681445
Egypt,43920,656,41,150,0.228658537,0.0625
Egypt,43921,710,46,157,0.221126761,0.064788732
El Salvador,43909,1,,,0,0
El Salvador,43910,1,,,0,0
El Salvador,43911,3,,,0,0
El Salvador,43912,3,,,0,0
El Salvador,43913,3,,,0,0
El Salvador,43914,5,,,0,0
El Salvador,43915,9,,,0,0
El Salvador,43916,13,,,0,0
El Salvador,43917,13,,,0,0
El Salvador,43918,19,,,0,0
El Salvador,43919,24,,,0,0
El Salvador,43920,30,,,0,0
El Salvador,43921,32,1,,0,0.03125
Equatorial Guinea,43905,1,,,0,0
Equatorial Guinea,43906,1,,,0,0
Equatorial Guinea,43907,1,,,0,0
Equatorial Guinea,43908,4,,,0,0
Equatorial Guinea,43909,6,,,0,0
Equatorial Guinea,43910,6,,,0,0
Equatorial Guinea,43911,6,,,0,0
Equatorial Guinea,43912,6,,,0,0
Equatorial Guinea,43913,9,,,0,0
Equatorial Guinea,43914,9,,,0,0
Equatorial Guinea,43915,9,,,0,0
Equatorial Guinea,43916,12,,,0,0
Equatorial Guinea,43917,12,,,0,0
Equatorial Guinea,43918,12,,,0,0
Equatorial Guinea,43919,12,,,0,0
Equatorial Guinea,43920,12,,,0,0
Equatorial Guinea,43921,12,,1,0.083333333,0
Eritrea,43911,1,,,0,0
Eritrea,43912,1,,,0,0
Eritrea,43913,1,,,0,0
Eritrea,43914,1,,,0,0
Eritrea,43915,4,,,0,0
Eritrea,43916,6,,,0,0
Eritrea,43917,6,,,0,0
Eritrea,43918,6,,,0,0
Eritrea,43919,12,,,0,0
Eritrea,43920,12,,,0,0
Eritrea,43921,15,,,0,0
Estonia,43888,1,,,0,0
Estonia,43889,1,,,0,0
Estonia,43890,1,,,0,0
Estonia,43891,1,,,0,0
Estonia,43892,1,,,0,0
Estonia,43893,2,,,0,0
Estonia,43894,2,,,0,0
Estonia,43895,3,,,0,0
Estonia,43896,10,,,0,0
Estonia,43897,10,,,0,0
Estonia,43898,10,,,0,0
Estonia,43899,10,,,0,0
Estonia,43900,12,,,0,0
Estonia,43901,16,,,0,0
Estonia,43902,16,,,0,0
Estonia,43903,79,,,0,0
Estonia,43904,115,,,0,0
Estonia,43905,171,,1,0.005847953,0
Estonia,43906,205,,1,0.004878049,0
Estonia,43907,225,,1,0.004444444,0
Estonia,43908,258,,1,0.003875969,0
Estonia,43909,267,,1,0.003745318,0
Estonia,43910,283,,1,0.003533569,0
Estonia,43911,306,,1,0.003267974,0
Estonia,43912,326,,2,0.006134969,0
Estonia,43913,352,,2,0.005681818,0
Estonia,43914,369,,7,0.01897019,0
Estonia,43915,404,1,8,0.01980198,0.002475248
Estonia,43916,538,1,8,0.014869888,0.001858736
Estonia,43917,575,1,11,0.019130435,0.00173913
Estonia,43918,645,1,20,0.031007752,0.001550388
Estonia,43919,679,3,20,0.029455081,0.004418262
Estonia,43920,715,3,20,0.027972028,0.004195804
Estonia,43921,745,4,26,0.034899329,0.005369128
Eswatini,43904,1,,,0,0
Eswatini,43905,1,,,0,0
Eswatini,43906,1,,,0,0
Eswatini,43907,1,,,0,0
Eswatini,43908,1,,,0,0
Eswatini,43909,1,,,0,0
Eswatini,43910,1,,,0,0
Eswatini,43911,1,,,0,0
Eswatini,43912,4,,,0,0
Eswatini,43913,4,,,0,0
Eswatini,43914,4,,,0,0
Eswatini,43915,4,,,0,0
Eswatini,43916,6,,,0,0
Eswatini,43917,9,,,0,0
Eswatini,43918,9,,,0,0
Eswatini,43919,9,,,0,0
Eswatini,43920,9,,,0,0
Eswatini,43921,9,,,0,0
Ethiopia,43903,1,,,0,0
Ethiopia,43904,1,,,0,0
Ethiopia,43905,1,,,0,0
Ethiopia,43906,5,,,0,0
Ethiopia,43907,5,,,0,0
Ethiopia,43908,6,,,0,0
Ethiopia,43909,6,,,0,0
Ethiopia,43910,9,,,0,0
Ethiopia,43911,9,,,0,0
Ethiopia,43912,11,,4,0.363636364,0
Ethiopia,43913,11,,4,0.363636364,0
Ethiopia,43914,12,,,0,0
Ethiopia,43915,12,,,0,0
Ethiopia,43916,12,,,0,0
Ethiopia,43917,16,,,0,0
Ethiopia,43918,16,,1,0.0625,0
Ethiopia,43919,21,,1,0.047619048,0
Ethiopia,43920,23,,4,0.173913043,0
Ethiopia,43921,26,,2,0.076923077,0
Fiji,43909,1,,,0,0
Fiji,43910,1,,,0,0
Fiji,43911,1,,,0,0
Fiji,43912,2,,,0,0
Fiji,43913,3,,,0,0
Fiji,43914,4,,,0,0
Fiji,43915,5,,,0,0
Fiji,43916,5,,,0,0
Fiji,43917,5,,,0,0
Fiji,43918,5,,,0,0
Fiji,43919,5,,,0,0
Fiji,43920,5,,,0,0
Fiji,43921,5,,,0,0
Finland,43859,1,,,0,0
Finland,43860,1,,,0,0
Finland,43861,1,,,0,0
Finland,43862,1,,,0,0
Finland,43863,1,,,0,0
Finland,43864,1,,,0,0
Finland,43865,1,,,0,0
Finland,43866,1,,,0,0
Finland,43867,1,,,0,0
Finland,43868,1,,,0,0
Finland,43869,1,,,0,0
Finland,43870,1,,,0,0
Finland,43871,1,,,0,0
Finland,43872,1,,,0,0
Finland,43873,1,,1,1,0
Finland,43874,1,,1,1,0
Finland,43875,1,,1,1,0
Finland,43876,1,,1,1,0
Finland,43877,1,,1,1,0
Finland,43878,1,,1,1,0
Finland,43879,1,,1,1,0
Finland,43880,1,,1,1,0
Finland,43881,1,,1,1,0
Finland,43882,1,,1,1,0
Finland,43883,1,,1,1,0
Finland,43884,1,,1,1,0
Finland,43885,1,,1,1,0
Finland,43886,1,,1,1,0
Finland,43887,2,,1,0.5,0
Finland,43888,2,,1,0.5,0
Finland,43889,2,,1,0.5,0
Finland,43890,3,,1,0.333333333,0
Finland,43891,6,,1,0.166666667,0
Finland,43892,6,,1,0.166666667,0
Finland,43893,6,,1,0.166666667,0
Finland,43894,6,,1,0.166666667,0
Finland,43895,12,,1,0.083333333,0
Finland,43896,15,,1,0.066666667,0
Finland,43897,15,,1,0.066666667,0
Finland,43898,23,,1,0.043478261,0
Finland,43899,30,,1,0.033333333,0
Finland,43900,40,,1,0.025,0
Finland,43901,59,,1,0.016949153,0
Finland,43902,59,,1,0.016949153,0
Finland,43903,155,,1,0.006451613,0
Finland,43904,225,,1,0.004444444,0
Finland,43905,244,,10,0.040983607,0
Finland,43906,277,,10,0.036101083,0
Finland,43907,321,,10,0.031152648,0
Finland,43908,336,,10,0.029761905,0
Finland,43909,400,,10,0.025,0
Finland,43910,450,,10,0.022222222,0
Finland,43911,523,1,10,0.019120459,0.001912046
Finland,43912,626,1,10,0.015974441,0.001597444
Finland,43913,700,1,10,0.014285714,0.001428571
Finland,43914,792,1,10,0.012626263,0.001262626
Finland,43915,880,3,10,0.011363636,0.003409091
Finland,43916,958,5,10,0.010438413,0.005219207
Finland,43917,1041,7,10,0.009606148,0.006724304
Finland,43918,1167,9,10,0.00856898,0.007712082
Finland,43919,1240,11,10,0.008064516,0.008870968
Finland,43920,1352,13,10,0.00739645,0.009615385
Finland,43921,1418,17,10,0.007052186,0.011988717
France,43854,2,,,0,0
France,43855,3,,,0,0
France,43856,3,,,0,0
France,43857,3,,,0,0
France,43858,4,,,0,0
France,43859,5,,,0,0
France,43860,5,,,0,0
France,43861,5,,,0,0
France,43862,6,,,0,0
France,43863,6,,,0,0
France,43864,6,,,0,0
France,43865,6,,,0,0
France,43866,6,,,0,0
France,43867,6,,,0,0
France,43868,6,,,0,0
France,43869,11,,,0,0
France,43870,11,,,0,0
France,43871,11,,,0,0
France,43872,11,,,0,0
France,43873,11,,2,0.181818182,0
France,43874,11,,2,0.181818182,0
France,43875,11,,2,0.181818182,0
France,43876,12,1,4,0.333333333,0.083333333
France,43877,12,1,4,0.333333333,0.083333333
France,43878,12,1,4,0.333333333,0.083333333
France,43879,12,1,4,0.333333333,0.083333333
France,43880,12,1,4,0.333333333,0.083333333
France,43881,12,1,4,0.333333333,0.083333333
France,43882,12,1,4,0.333333333,0.083333333
France,43883,12,1,4,0.333333333,0.083333333
France,43884,12,1,4,0.333333333,0.083333333
France,43885,12,1,4,0.333333333,0.083333333
France,43886,14,1,11,0.785714286,0.071428571
France,43887,18,2,11,0.611111111,0.111111111
France,43888,38,2,11,0.289473684,0.052631579
France,43889,57,2,11,0.192982456,0.035087719
France,43890,100,2,12,0.12,0.02
France,43891,130,2,12,0.092307692,0.015384615
France,43892,191,3,12,0.062827225,0.015706806
France,43893,204,4,12,0.058823529,0.019607843
France,43894,288,4,12,0.041666667,0.013888889
France,43895,380,6,12,0.031578947,0.015789474
France,43896,656,9,12,0.018292683,0.013719512
France,43897,959,11,12,0.012513034,0.011470282
France,43898,1136,19,12,0.01056338,0.016725352
France,43899,1219,19,12,0.009844135,0.015586546
France,43900,1794,33,12,0.006688963,0.018394649
France,43901,2293,48,12,0.005233319,0.020933275
France,43902,2293,48,12,0.005233319,0.020933275
France,43903,3681,79,12,0.003259984,0.021461559
France,43904,4496,91,12,0.002669039,0.020240214
France,43905,4532,91,12,0.002647838,0.020079435
France,43906,6683,149,12,0.001795601,0.022295376
France,43907,7715,149,12,0.001555412,0.019313027
France,43908,9124,149,12,0.001315213,0.016330557
France,43909,10970,244,12,0.001093892,0.022242479
France,43910,12758,451,12,0.000940586,0.035350368
France,43911,14463,563,12,0.000829703,0.038926917
France,43912,16243,676,2206,0.13581235,0.041617928
France,43913,20123,862,2206,0.109625801,0.042836555
France,43914,22622,1102,3250,0.143665458,0.048713642
France,43915,25600,1333,3907,0.152617188,0.052070313
France,43916,29551,1698,4955,0.167676221,0.057459984
France,43917,33402,1997,5707,0.170858032,0.059786839
France,43918,38105,2317,5724,0.150216507,0.060805669
France,43919,40708,2611,7226,0.177508107,0.064139727
France,43920,45170,3030,7964,0.176311711,0.06707992
France,43921,52827,3532,9513,0.180078369,0.06685975
Gabon,43904,1,,,0,0
Gabon,43905,1,,,0,0
Gabon,43906,1,,,0,0
Gabon,43907,1,,,0,0
Gabon,43908,1,,,0,0
Gabon,43909,1,,,0,0
Gabon,43910,3,1,,0,0.333333333
Gabon,43911,4,1,,0,0.25
Gabon,43912,5,1,,0,0.2
Gabon,43913,5,1,,0,0.2
Gabon,43914,6,1,,0,0.166666667
Gabon,43915,6,1,,0,0.166666667
Gabon,43916,7,1,,0,0.142857143
Gabon,43917,7,1,,0,0.142857143
Gabon,43918,7,1,,0,0.142857143
Gabon,43919,7,1,,0,0.142857143
Gabon,43920,7,1,,0,0.142857143
Gabon,43921,16,1,,0,0.0625
Gambia,43907,1,,,0,0
Gambia,43908,1,,,0,0
Gambia,43909,1,,,0,0
Gambia,43910,1,,,0,0
Gambia,43911,1,,,0,0
Gambia,43912,1,,,0,0
Gambia,43913,2,1,,0,0.5
Gambia,43914,3,1,,0,0.333333333
Gambia,43915,3,1,,0,0.333333333
Gambia,43916,3,1,,0,0.333333333
Gambia,43917,3,1,,0,0.333333333
Gambia,43918,3,1,,0,0.333333333
Gambia,43919,4,1,,0,0.25
Gambia,43920,4,1,,0,0.25
Gambia,43921,4,1,,0,0.25
Georgia,43887,1,,,0,0
Georgia,43888,1,,,0,0
Georgia,43889,1,,,0,0
Georgia,43890,1,,,0,0
Georgia,43891,3,,,0,0
Georgia,43892,3,,,0,0
Georgia,43893,3,,,0,0
Georgia,43894,3,,,0,0
Georgia,43895,4,,,0,0
Georgia,43896,4,,,0,0
Georgia,43897,4,,,0,0
Georgia,43898,13,,,0,0
Georgia,43899,15,,,0,0
Georgia,43900,15,,,0,0
Georgia,43901,24,,,0,0
Georgia,43902,24,,,0,0
Georgia,43903,25,,,0,0
Georgia,43904,30,,,0,0
Georgia,43905,33,,,0,0
Georgia,43906,33,,1,0.03030303,0
Georgia,43907,34,,1,0.029411765,0
Georgia,43908,38,,1,0.026315789,0
Georgia,43909,40,,1,0.025,0
Georgia,43910,43,,1,0.023255814,0
Georgia,43911,49,,1,0.020408163,0
Georgia,43912,54,,3,0.055555556,0
Georgia,43913,61,,3,0.049180328,0
Georgia,43914,70,,9,0.128571429,0
Georgia,43915,75,,10,0.133333333,0
Georgia,43916,79,,11,0.139240506,0
Georgia,43917,83,,14,0.168674699,0
Georgia,43918,90,,14,0.155555556,0
Georgia,43919,91,,18,0.197802198,0
Georgia,43920,103,,20,0.194174757,0
Georgia,43921,110,,21,0.190909091,0
Germany,43857,1,,,0,0
Germany,43858,4,,,0,0
Germany,43859,4,,,0,0
Germany,43860,4,,,0,0
Germany,43861,5,,,0,0
Germany,43862,8,,,0,0
Germany,43863,10,,,0,0
Germany,43864,12,,,0,0
Germany,43865,12,,,0,0
Germany,43866,12,,,0,0
Germany,43867,12,,,0,0
Germany,43868,13,,,0,0
Germany,43869,13,,,0,0
Germany,43870,14,,,0,0
Germany,43871,14,,,0,0
Germany,43872,16,,,0,0
Germany,43873,16,,,0,0
Germany,43874,16,,1,0.0625,0
Germany,43875,16,,1,0.0625,0
Germany,43876,16,,1,0.0625,0
Germany,43877,16,,1,0.0625,0
Germany,43878,16,,1,0.0625,0
Germany,43879,16,,12,0.75,0
Germany,43880,16,,12,0.75,0
Germany,43881,16,,12,0.75,0
Germany,43882,16,,14,0.875,0
Germany,43883,16,,14,0.875,0
Germany,43884,16,,14,0.875,0
Germany,43885,16,,14,0.875,0
Germany,43886,17,,14,0.823529412,0
Germany,43887,27,,15,0.555555556,0
Germany,43888,46,,16,0.347826087,0
Germany,43889,48,,16,0.333333333,0
Germany,43890,79,,16,0.202531646,0
Germany,43891,130,,16,0.123076923,0
Germany,43892,159,,16,0.100628931,0
Germany,43893,196,,16,0.081632653,0
Germany,43894,262,,16,0.061068702,0
Germany,43895,482,,16,0.033195021,0
Germany,43896,670,,17,0.025373134,0
Germany,43897,799,,18,0.02252816,0
Germany,43898,1040,,18,0.017307692,0
Germany,43899,1176,2,18,0.015306122,0.00170068
Germany,43900,1457,2,18,0.012354152,0.001372684
Germany,43901,1908,3,25,0.013102725,0.001572327
Germany,43902,2078,3,25,0.012030799,0.001443696
Germany,43903,3675,7,46,0.012517007,0.001904762
Germany,43904,4585,9,46,0.010032715,0.001962923
Germany,43905,5795,11,46,0.007937877,0.001898188
Germany,43906,7272,17,67,0.009213421,0.002337734
Germany,43907,9257,24,67,0.007237766,0.002592633
Germany,43908,12327,28,105,0.008517888,0.002271437
Germany,43909,15320,44,113,0.007375979,0.002872063
Germany,43910,19848,67,180,0.009068924,0.003375655
Germany,43911,22213,84,233,0.010489353,0.003781569
Germany,43912,24873,94,266,0.010694327,0.003779198
Germany,43913,29056,123,266,0.009154736,0.004233205
Germany,43914,32986,157,3243,0.098314436,0.004759595
Germany,43915,37323,206,3547,0.095035233,0.005519385
Germany,43916,43938,267,5673,0.129113751,0.006076745
Germany,43917,50871,342,6658,0.130880069,0.006722887
Germany,43918,57695,433,8481,0.14699714,0.007504983
Germany,43919,62095,533,9211,0.148337225,0.008583622
Germany,43920,66885,645,13500,0.201838977,0.009643418
Germany,43921,71808,775,16100,0.224209002,0.010792669
Ghana,43904,3,,,0,0
Ghana,43905,6,,,0,0
Ghana,43906,6,,,0,0
Ghana,43907,7,,,0,0
Ghana,43908,7,,,0,0
Ghana,43909,11,,,0,0
Ghana,43910,16,,,0,0
Ghana,43911,19,1,,0,0.052631579
Ghana,43912,23,1,,0,0.043478261
Ghana,43913,27,2,,0,0.074074074
Ghana,43914,53,2,,0,0.037735849
Ghana,43915,93,4,,0,0.043010753
Ghana,43916,132,4,1,0.007575758,0.03030303
Ghana,43917,137,4,2,0.01459854,0.02919708
Ghana,43918,141,5,2,0.014184397,0.035460993
Ghana,43919,152,5,2,0.013157895,0.032894737
Ghana,43920,152,5,2,0.013157895,0.032894737
Ghana,43921,161,5,31,0.192546584,0.031055901
Greece,43887,1,,,0,0
Greece,43888,3,,,0,0
Greece,43889,4,,,0,0
Greece,43890,4,,,0,0
Greece,43891,7,,,0,0
Greece,43892,7,,,0,0
Greece,43893,7,,,0,0
Greece,43894,9,,,0,0
Greece,43895,31,,,0,0
Greece,43896,45,,,0,0
Greece,43897,46,,,0,0
Greece,43898,73,,,0,0
Greece,43899,73,,,0,0
Greece,43900,89,,,0,0
Greece,43901,99,1,,0,0.01010101
Greece,43902,99,1,,0,0.01010101
Greece,43903,190,1,,0,0.005263158
Greece,43904,228,3,8,0.035087719,0.013157895
Greece,43905,331,4,8,0.024169184,0.012084592
Greece,43906,331,4,8,0.024169184,0.012084592
Greece,43907,387,5,8,0.020671835,0.012919897
Greece,43908,418,5,8,0.019138756,0.011961722
Greece,43909,418,6,8,0.019138756,0.014354067
Greece,43910,495,6,19,0.038383838,0.012121212
Greece,43911,530,13,19,0.035849057,0.024528302
Greece,43912,624,15,19,0.030448718,0.024038462
Greece,43913,695,17,19,0.027338129,0.024460432
Greece,43914,743,20,29,0.039030956,0.0269179
Greece,43915,821,22,36,0.043848965,0.02679659
Greece,43916,892,26,36,0.040358744,0.029147982
Greece,43917,966,28,52,0.053830228,0.028985507
Greece,43918,1061,32,52,0.049010368,0.030160226
Greece,43919,1156,38,52,0.044982699,0.032871972
Greece,43920,1212,43,52,0.04290429,0.035478548
Greece,43921,1314,49,52,0.03957382,0.037290715
Grenada,43912,1,,,0,0
Grenada,43913,1,,,0,0
Grenada,43914,1,,,0,0
Grenada,43915,1,,,0,0
Grenada,43916,7,,,0,0
Grenada,43917,7,,,0,0
Grenada,43918,7,,,0,0
Grenada,43919,9,,,0,0
Grenada,43920,9,,,0,0
Grenada,43921,9,,,0,0
Guatemala,43904,1,,,0,0
Guatemala,43905,1,,,0,0
Guatemala,43906,2,1,,0,0.5
Guatemala,43907,6,1,,0,0.166666667
Guatemala,43908,6,1,,0,0.166666667
Guatemala,43909,9,1,,0,0.111111111
Guatemala,43910,12,1,,0,0.083333333
Guatemala,43911,17,1,,0,0.058823529
Guatemala,43912,19,1,,0,0.052631579
Guatemala,43913,20,1,,0,0.05
Guatemala,43914,21,1,,0,0.047619048
Guatemala,43915,24,1,4,0.166666667,0.041666667
Guatemala,43916,25,1,4,0.16,0.04
Guatemala,43917,28,1,4,0.142857143,0.035714286
Guatemala,43918,34,1,10,0.294117647,0.029411765
Guatemala,43919,34,1,10,0.294117647,0.029411765
Guatemala,43920,36,1,10,0.277777778,0.027777778
Guatemala,43921,38,1,12,0.315789474,0.026315789
Guinea,43903,1,,,0,0
Guinea,43904,1,,,0,0
Guinea,43905,1,,,0,0
Guinea,43906,1,,,0,0
Guinea,43907,1,,,0,0
Guinea,43908,1,,,0,0
Guinea,43909,1,,,0,0
Guinea,43910,1,,,0,0
Guinea,43911,2,,,0,0
Guinea,43912,2,,,0,0
Guinea,43913,4,,,0,0
Guinea,43914,4,,,0,0
Guinea,43915,4,,,0,0
Guinea,43916,4,,,0,0
Guinea,43917,8,,,0,0
Guinea,43918,8,,,0,0
Guinea,43919,16,,,0,0
Guinea,43920,22,,,0,0
Guinea,43921,22,,,0,0
Guinea-Bissau,43915,2,,,0,0
Guinea-Bissau,43916,2,,,0,0
Guinea-Bissau,43917,2,,,0,0
Guinea-Bissau,43918,2,,,0,0
Guinea-Bissau,43919,2,,,0,0
Guinea-Bissau,43920,8,,,0,0
Guinea-Bissau,43921,8,,,0,0
Guyana,43902,1,1,,0,1
Guyana,43903,1,1,,0,1
Guyana,43904,1,1,,0,1
Guyana,43905,4,1,,0,0.25
Guyana,43906,4,1,,0,0.25
Guyana,43907,7,1,,0,0.142857143
Guyana,43908,7,1,,0,0.142857143
Guyana,43909,7,1,,0,0.142857143
Guyana,43910,7,1,,0,0.142857143
Guyana,43911,7,1,,0,0.142857143
Guyana,43912,19,1,,0,0.052631579
Guyana,43913,20,1,,0,0.05
Guyana,43914,5,1,,0,0.2
