Country,Date,Confirmed,Deaths,Recovered,Recover_Rate,Death_Rate
Chad,43939,33,,8,0.242424242,0
Rwanda,43939,144,,69,0.479166667,0
Chile,43939,9730,126,4035,0.414696814,0.01294964
Ecuador,43939,9022,456,1008,0.11172689,0.050543117
Congo_(Brazzaville),43939,143,6,11,0.076923077,0.041958042
Italy,43939,175925,23227,44927,0.25537587,0.132027853
Papua_New_Guinea,43939,7,,,0,0
Djibouti,43939,732,2,76,0.103825137,0.00273224
Israel,43939,13265,164,3456,0.260535243,0.012363362
Romania,43939,8418,421,1730,0.205511998,0.050011879
Andorra,43939,704,35,205,0.291193182,0.049715909
Moldova,43939,2378,57,391,0.164423886,0.023969722
Colombia,43939,3439,153,634,0.184355917,0.044489677
India,43939,15722,521,2463,0.156659458,0.033138278
Dominica,43939,16,,8,0.5,0
Ethiopia,43939,105,3,16,0.152380952,0.028571429
Bosnia_and_Herzegovina,43939,1268,47,338,0.266561514,0.037066246
Namibia,43939,16,,6,0.375,0
Seychelles,43939,11,,5,0.454545455,0
Nicaragua,43939,9,2,6,0.666666667,0.222222222
Slovakia,43939,1089,11,213,0.195592287,0.01010101
Liberia,43939,76,7,7,0.092105263,0.092105263
Guinea-Bissau,43939,46,,,0,0
Gambia,43939,9,1,2,0.222222222,0.111111111
Netherlands,43939,31766,3613,317,0.009979223,0.113737959
MS_Zaandam,43939,9,2,,0,0.222222222
Liechtenstein,43939,79,1,55,0.696202532,0.012658228
Ghana,43939,834,9,99,0.118705036,0.010791367
Morocco,43939,2685,137,314,0.116945996,0.051024209
Barbados,43939,75,5,17,0.226666667,0.066666667
Laos,43939,19,,2,0.105263158,0
Bahrain,43939,1773,7,755,0.425831923,0.003948111
Gabon,43939,108,1,7,0.064814815,0.009259259
Belarus,43939,4779,45,342,0.071563089,0.009416196
Lebanon,43939,672,21,99,0.147321429,0.03125
Benin,43939,35,1,18,0.514285714,0.028571429
Singapore,43939,5992,11,740,0.123497997,0.001835781
Georgia,43939,388,4,86,0.221649485,0.010309278
Belize,43939,18,2,,0,0.111111111
Lithuania,43939,1239,33,228,0.18401937,0.026634383
Belgium,43939,37183,5453,8348,0.224511201,0.14665304
New_Zealand,43939,1422,11,867,0.609704641,0.007735584
Guatemala,43939,235,7,21,0.089361702,0.029787234
Guinea,43939,518,3,65,0.125482625,0.005791506
Luxembourg,43939,3537,72,601,0.16991801,0.020356234
Bolivia,43939,493,31,31,0.062880325,0.062880325
Sierra_Leone,43939,30,,,0,0
Bhutan,43939,5,,2,0.4,0
Mozambique,43939,35,,4,0.114285714,0
Antigua_and_Barbuda,43939,23,3,3,0.130434783,0.130434783
Germany,43939,143342,4459,85400,0.59577793,0.031107421
France,43939,148086,19345,36587,0.247065894,0.130633551
Montenegro,43939,307,5,55,0.179153094,0.016286645
Greece,43939,2235,110,269,0.120357942,0.049217002
Kyrgyzstan,43939,506,5,130,0.256916996,0.009881423
Bahamas,43939,55,9,10,0.181818182,0.163636364
Costa_Rica,43939,655,4,97,0.148091603,0.00610687
Brazil,43939,36658,2354,14026,0.38261771,0.064215178
Bangladesh,43939,2144,84,66,0.030783582,0.039179104
Grenada,43939,14,,6,0.428571429,0
Libya,43939,49,1,11,0.224489796,0.020408163
Haiti,43939,44,3,,0,0.068181818
Senegal,43939,350,3,211,0.602857143,0.008571429
Finland,43939,3681,90,1700,0.461831024,0.024449878
Madagascar,43939,120,,35,0.291666667,0
Guyana,43939,63,6,9,0.142857143,0.095238095
Nigeria,43939,542,19,166,0.306273063,0.035055351
Serbia,43939,5994,117,637,0.10627294,0.01951952
Botswana,43939,15,1,,0,0.066666667
Latvia,43939,712,5,88,0.123595506,0.007022472
Armenia,43939,1248,20,523,0.419070513,0.016025641
Slovenia,43939,1317,70,190,0.144267274,0.053151101
Brunei,43939,137,1,113,0.824817518,0.00729927
Bulgaria,43939,878,41,153,0.174259681,0.046697039
Nepal,43939,31,,2,0.064516129,0
Fiji,43939,17,,,0,0
Niger,43939,639,19,113,0.176838811,0.029733959
Philippines,43940,6259,409,572,0.091388401,0.065345902
India,43940,17615,559,2854,0.162021005,0.031734317
Papua_New_Guinea,43940,7,,,0,0
Ukraine,43940,5449,141,347,0.063681409,0.025876308
Yemen,43940,1,,,0,0
Peru,43940,15628,400,6811,0.435820322,0.025595086
Holy_See,43940,8,,2,0.25,0
Cyprus,43940,767,12,81,0.105606258,0.015645372
Greece,43940,2235,113,269,0.120357942,0.050559284
Turkey,43940,86306,2017,11976,0.138762079,0.023370333
Guatemala,43940,257,7,21,0.081712062,0.027237354
Iran,43940,82211,5118,57023,0.693617642,0.062254443
Namibia,43940,16,,6,0.375,0
Indonesia,43940,6575,582,686,0.104334601,0.08851711
Andorra,43940,713,36,235,0.329593268,0.050490884
Czechia,43940,6746,186,1298,0.192410317,0.027571894
Mauritius,43940,328,9,208,0.634146341,0.027439024
Ghana,43940,1042,9,99,0.095009597,0.008637236
Grenada,43940,14,,6,0.428571429,0
Denmark,43940,7580,355,4328,0.570976253,0.046833773
Netherlands,43940,32838,3697,322,0.009805713,0.112582983
Germany,43940,145184,4586,88000,0.606127397,0.031587503
Nepal,43940,31,,4,0.129032258,0
Djibouti,43940,846,2,102,0.120567376,0.002364066
Tunisia,43940,879,38,43,0.048919226,0.043230944
Diamond_Princess,43940,712,13,644,0.904494382,0.018258427
Paraguay,43940,206,8,41,0.199029126,0.038834951
Mexico,43940,8261,686,2627,0.318000242,0.083040794
West_Bank_and_Gaza,43940,437,3,71,0.162471396,0.006864989
Australia,43940,6610,67,4124,0.623903177,0.010136157
Sweden,43940,14385,1540,550,0.038234272,0.107055961
Equatorial_Guinea,43940,79,,4,0.050632911,0
Niger,43940,648,20,117,0.180555556,0.030864198
Honduras,43940,472,46,15,0.031779661,0.097457627
Norway,43940,7078,165,32,0.004521051,0.02331167
Oman,43940,1266,7,233,0.184044234,0.005529226
Hungary,43940,1916,189,250,0.130480167,0.098643006
El_Salvador,43940,201,7,44,0.218905473,0.034825871
France,43940,153011,19744,37183,0.243008673,0.129036475
Algeria,43940,2629,375,1047,0.398250285,0.142639787
Morocco,43940,2855,141,327,0.114535902,0.04938704
Guyana,43940,65,7,9,0.138461538,0.107692308
Montenegro,43940,308,5,55,0.178571429,0.016233766
Nigeria,43940,627,21,170,0.271132376,0.033492823
Estonia,43940,1528,40,164,0.107329843,0.02617801
Eswatini,43940,22,1,8,0.363636364,0.045454545
Ethiopia,43940,108,3,16,0.148148148,0.027777778
Trinidad_and_Tobago,43940,114,8,21,0.184210526,0.070175439
North_Macedonia,43940,1207,51,179,0.148301574,0.042253521
Mongolia,43940,32,,7,0.21875,0
Finland,43940,3783,94,1700,0.4493788,0.024848004
Sudan,43940,66,10,6,0.090909091,0.151515152
Fiji,43940,17,,,0,0
US,43940,758809,40661,70337,0.092693945,0.05358529
Mozambique,43940,39,,8,0.205128205,0
Dominican_Republic,43940,4680,226,363,0.077564103,0.048290598
Armenia,43940,1291,20,545,0.422153369,0.015491867
Suriname,43940,10,1,6,0.6,0.1
Iceland,43940,1771,9,1291,0.728966685,0.005081875
Sri_Lanka,43940,271,7,96,0.354243542,0.025830258
Western_Sahara,43940,6,,,0,0
New_Zealand,43940,1431,12,912,0.637316562,0.008385744
Dominica,43940,16,,8,0.5,0
Panama,43940,4273,120,140,0.032763866,0.028083314
Georgia,43940,394,4,93,0.236040609,0.010152284
Moldova,43940,2472,67,457,0.18487055,0.02710356
Ecuador,43940,9468,474,1061,0.112061681,0.050063371
Gabon,43940,109,1,7,0.064220183,0.009174312
Guinea-Bissau,43940,50,,3,0.06,0
Pakistan,43940,8348,168,1868,0.223766172,0.020124581
Nicaragua,43940,10,2,6,0.6,0.2
Uganda,43940,55,,28,0.509090909,0
Monaco,43940,94,3,22,0.234042553,0.031914894
Togo,43940,84,5,52,0.619047619,0.05952381
Egypt,43940,3144,239,732,0.232824427,0.076017812
Haiti,43940,47,3,,0,0.063829787
Gambia,43940,10,1,2,0.2,0.1
Zambia,43940,61,3,33,0.540983607,0.049180328
Guinea,43940,579,5,87,0.150259067,0.008635579
Cabo_Verde,43940,61,1,1,0.016393443,0.016393443
San_Marino,43940,461,39,60,0.130151844,0.084598698
Latvia,43940,727,5,88,0.121045392,0.006877579
Benin,43940,35,1,18,0.514285714,0.028571429
Azerbaijan,43940,1398,19,712,0.509298999,0.013590844
Singapore,43940,6588,11,768,0.116575592,0.001669702
Kazakhstan,43940,1676,17,400,0.238663484,0.010143198
Bolivia,43940,520,32,31,0.059615385,0.061538462
Sao_Tome_and_Principe,43940,4,,,0,0
Luxembourg,43940,3550,73,627,0.176619718,0.02056338
Sierra_Leone,43940,35,,6,0.171428571,0
Uruguay,43940,517,10,298,0.576402321,0.01934236
Kenya,43940,270,14,67,0.248148148,0.051851852
Bhutan,43940,5,,2,0.4,0
Canada,43940,35633,1565,11847,0.332472708,0.043919962
Saint_Lucia,43940,15,,11,0.733333333,0
Jordan,43940,417,7,276,0.661870504,0.016786571
Lebanon,43940,673,21,102,0.151560178,0.031203566
Belgium,43940,38496,5683,8757,0.22747818,0.147625727
United_Kingdom,43940,121172,16095,436,0.003598191,0.132827716
Maldives,43940,52,,16,0.307692308,0
Saint_Vincent_and_the_Grenadines,43940,12,,1,0.083333333,0
Syria,43940,39,3,5,0.128205128,0.076923077
Cambodia,43940,122,,105,0.860655738,0
Malaysia,43940,5389,89,3197,0.5932455,0.016515123
Belize,43940,18,2,2,0.111111111,0.111111111
Lithuania,43940,1298,35,242,0.186440678,0.026964561
Cameroon,43940,1017,42,305,0.299901672,0.041297935
Burundi,43940,5,1,,0,0.2
Tanzania,43940,170,7,11,0.064705882,0.041176471
South_Africa,43940,3158,54,903,0.285940469,0.01709943
Senegal,43940,367,3,220,0.599455041,0.008174387
Brunei,43940,138,1,115,0.833333333,0.007246377
Zimbabwe,43940,25,3,2,0.08,0.12
Madagascar,43940,121,,39,0.32231405,0
Angola,43940,24,2,6,0.25,0.083333333
Serbia,43940,6318,122,753,0.119183286,0.019309908
MS_Zaandam,43940,9,2,,0,0.222222222
Bahamas,43940,55,9,10,0.181818182,0.163636364
Botswana,43940,20,1,,0,0.05
Brazil,43940,38654,2462,22130,0.572515134,0.063693279
Kyrgyzstan,43940,554,5,133,0.240072202,0.009025271
Venezuela,43940,256,9,117,0.45703125,0.03515625
South_Sudan,43940,4,,,0,0
Burkina_Faso,43940,576,36,338,0.586805556,0.0625
Saudi_Arabia,43940,9362,97,1398,0.149327067,0.010361034
Malawi,43940,17,2,3,0.176470588,0.117647059
Afghanistan,43940,996,33,131,0.131526104,0.03313253
Kosovo,43940,510,12,93,0.182352941,0.023529412
Burma,43940,111,5,7,0.063063063,0.045045045
Seychelles,43940,11,,5,0.454545455,0
Antigua_and_Barbuda,43940,23,3,3,0.130434783,0.130434783
Bulgaria,43940,894,42,161,0.180089485,0.046979866
Laos,43940,19,,2,0.105263158,0
Bosnia_and_Herzegovina,43940,1285,48,347,0.270038911,0.037354086
Uzbekistan,43940,1565,5,225,0.143769968,0.003194888
Kuwait,43940,1915,7,305,0.15926893,0.003655352
Costa_Rica,43940,660,5,112,0.16969697,0.007575758
Eritrea,43940,39,,3,0.076923077,0
Switzerland,43940,27740,1393,17800,0.641672675,0.050216294
Qatar,43940,5448,8,518,0.095080764,0.001468429
Malta,43940,427,3,118,0.276346604,0.007025761
Bangladesh,43940,2456,91,75,0.030537459,0.037052117
Albania,43940,562,26,314,0.558718861,0.046263345
Barbados,43940,75,5,17,0.226666667,0.066666667
Congo_(Brazzaville),43940,143,6,11,0.076923077,0.041958042
Liechtenstein,43940,81,1,55,0.679012346,0.012345679
Israel,43940,13491,172,3754,0.27825958,0.01274924
Liberia,43940,91,8,7,0.076923077,0.087912088
Congo_(Kinshasa),43940,327,25,26,0.079510703,0.076452599
Korea__South,43940,10661,234,8042,0.754338242,0.02194916
Mauritania,43940,7,1,6,0.857142857,0.142857143
Croatia,43940,1871,47,709,0.378941742,0.025120257
Libya,43940,51,1,11,0.215686275,0.019607843
Bahrain,43940,1881,7,759,0.403508772,0.003721425
Cuba,43940,1035,34,255,0.246376812,0.032850242
Iraq,43940,1539,82,1009,0.655620533,0.053281352
Poland,43940,9287,360,1040,0.111984494,0.038763863
Slovenia,43940,1330,74,192,0.144360902,0.055639098
United_Arab_Emirates,43940,6781,41,1286,0.189647545,0.006046306
Ireland,43940,15251,610,77,0.005048849,0.039997377
Timor-Leste,43940,19,,1,0.052631579,0
Cote_d'Ivoire,43940,847,9,260,0.306965762,0.010625738
Vietnam,43940,268,,202,0.753731343,0
Portugal,43940,20206,714,610,0.030189053,0.035336039
Belarus,43940,4779,47,494,0.103368906,0.009834693
Taiwan*,43940,420,6,189,0.45,0.014285714
Jamaica,43940,173,5,27,0.156069364,0.028901734
Chile,43940,10088,133,4338,0.43001586,0.013183981
Russia,43940,42853,361,3291,0.076797424,0.008424148
Mali,43940,224,14,42,0.1875,0.0625
China,43940,83805,4636,77690,0.927032993,0.055318895
Central_African_Republic,43940,12,,4,0.333333333,0
Saint_Kitts_and_Nevis,43940,14,,,0,0
Austria,43940,14749,452,10501,0.711980473,0.030646146
Somalia,43940,164,7,3,0.018292683,0.042682927
Rwanda,43940,147,,76,0.517006803,0
Chad,43940,33,,8,0.242424242,0
Japan,43940,10797,236,1159,0.107344633,0.021857923
Romania,43940,8746,451,1892,0.216327464,0.05156643
Colombia,43940,3792,179,711,0.1875,0.047204641
Thailand,43940,2765,47,1928,0.697287523,0.016998192
Spain,43940,198674,20453,77357,0.3893665,0.102947542
Italy,43940,178972,23660,47055,0.262918222,0.13219945
Argentina,43940,2839,132,709,0.249735822,0.046495245
Slovakia,43940,1161,12,229,0.197243755,0.010335917
Taiwan*,43941,422,6,203,0.481042654,0.014218009
Angola,43941,24,2,6,0.25,0.083333333
Lebanon,43941,677,21,103,0.152141802,0.031019202
Morocco,43941,3046,143,350,0.114904793,0.046946815
Libya,43941,51,1,15,0.294117647,0.019607843
Liechtenstein,43941,81,1,55,0.679012346,0.012345679
Latvia,43941,739,5,88,0.119079838,0.0067659
Namibia,43941,16,,6,0.375,0
Lithuania,43941,1326,37,242,0.182503771,0.027903469
Mozambique,43941,39,,8,0.205128205,0
Grenada,43941,14,,6,0.428571429,0
Tunisia,43941,884,38,148,0.167420814,0.042986425
Laos,43941,19,,2,0.105263158,0
Guatemala,43941,289,7,21,0.07266436,0.024221453
Luxembourg,43941,3558,75,637,0.179033165,0.021079258
Kyrgyzstan,43941,568,7,201,0.353873239,0.012323944
Liberia,43941,99,8,7,0.070707071,0.080808081
Guinea,43941,622,5,122,0.196141479,0.008038585
Guinea-Bissau,43941,50,,3,0.06,0
Moldova,43941,2548,70,457,0.179356358,0.027472527
Iceland,43941,1773,10,1362,0.768189509,0.005640158
Mali,43941,246,14,56,0.227642276,0.056910569
Thailand,43941,2792,47,1999,0.715974212,0.016833811
Italy,43941,181228,24114,48877,0.269698943,0.133058909
Jamaica,43941,223,5,27,0.121076233,0.022421525
Japan,43941,10797,236,1159,0.107344633,0.021857923
Jordan,43941,425,7,282,0.663529412,0.016470588
Togo,43941,84,6,53,0.630952381,0.071428571
Argentina,43941,2941,136,737,0.250595036,0.046242775
Maldives,43941,69,,16,0.231884058,0
Israel,43941,13713,177,4049,0.295267265,0.01290746
Timor-Leste,43941,22,,1,0.045454545,0
Mauritius,43941,328,9,224,0.682926829,0.027439024
Iraq,43941,1574,82,1043,0.662642948,0.052096569
Mauritania,43941,7,1,6,0.857142857,0.142857143
Andorra,43941,717,37,248,0.345885635,0.051603905
Indonesia,43941,6760,590,747,0.110502959,0.087278107
Mexico,43941,8772,712,2627,0.299475604,0.081167351
India,43941,18539,592,3273,0.176546739,0.031932682
Switzerland,43941,27944,1429,18600,0.665616948,0.05113799
Malta,43941,431,3,126,0.292343387,0.006960557
Yemen,43941,1,,,0,0
Monaco,43941,94,3,23,0.244680851,0.031914894
Haiti,43941,57,3,,0,0.052631579
Kuwait,43941,1995,9,367,0.1839599,0.004511278
Trinidad_and_Tobago,43941,114,8,22,0.192982456,0.070175439
Mongolia,43941,33,,7,0.212121212,0
Malawi,43941,17,2,3,0.176470588,0.117647059
Madagascar,43941,121,,41,0.338842975,0
Guyana,43941,65,7,9,0.138461538,0.107692308
MS_Zaandam,43941,9,2,,0,0.222222222
Antigua_and_Barbuda,43941,23,3,3,0.130434783,0.130434783
Montenegro,43941,312,5,88,0.282051282,0.016025641
Tanzania,43941,254,10,11,0.043307087,0.039370079
Kosovo,43941,510,12,93,0.182352941,0.023529412
Syria,43941,39,3,5,0.128205128,0.076923077
Sweden,43941,14777,1580,550,0.037220004,0.106922921
Hungary,43941,1984,199,267,0.134576613,0.100302419
Malaysia,43941,5425,89,3295,0.607373272,0.01640553
Zambia,43941,65,3,35,0.538461538,0.046153846
Honduras,43941,477,46,25,0.052410901,0.096436059
Holy_See,43941,9,,2,0.222222222,0
Korea__South,43941,10674,236,8114,0.760164887,0.0221098
Iran,43941,83505,5209,59273,0.709813784,0.062379498
Kazakhstan,43941,1852,19,447,0.241360691,0.010259179
Kenya,43941,281,14,69,0.245551601,0.049822064
Greece,43941,2245,116,269,0.119821826,0.051670379
Colombia,43941,3977,189,804,0.202162434,0.047523259
Romania,43941,8936,478,2017,0.225716204,0.053491495
Russia,43941,47121,405,3446,0.073130876,0.008594894
China,43941,83817,4636,77745,0.927556462,0.055310975
Austria,43941,14795,470,10631,0.718553565,0.031767489
Congo_(Kinshasa),43941,332,25,27,0.081325301,0.075301205
Qatar,43941,6015,9,555,0.092269327,0.001496259
Spain,43941,200210,20852,80587,0.402512362,0.104150642
Congo_(Brazzaville),43941,160,6,16,0.1,0.0375
Chile,43941,10507,139,4676,0.445036642,0.013229276
Saint_Lucia,43941,15,,13,0.866666667,0
Canada,43941,37658,1727,12543,0.333076637,0.045860109
Cambodia,43941,122,,107,0.87704918,0
Cameroon,43941,1163,42,305,0.262252794,0.0361135
United_Kingdom,43941,125856,16550,446,0.003543733,0.131499491
Chad,43941,33,,8,0.242424242,0
Rwanda,43941,147,,76,0.517006803,0
Saint_Kitts_and_Nevis,43941,15,,,0,0
Central_African_Republic,43941,12,,4,0.333333333,0
West_Bank_and_Gaza,43941,449,3,71,0.158129176,0.006681514
Denmark,43941,7711,364,4499,0.583452211,0.047205291
Czechia,43941,6900,194,1559,0.225942029,0.028115942
Peru,43941,16325,445,6968,0.426830015,0.027258806
Paraguay,43941,208,8,46,0.221153846,0.038461538
Papua_New_Guinea,43941,7,,,0,0
Ukraine,43941,5710,151,359,0.062872154,0.026444834
Diamond_Princess,43941,712,13,644,0.904494382,0.018258427
Djibouti,43941,846,2,102,0.120567376,0.002364066
Cyprus,43941,772,12,81,0.10492228,0.015544041
Portugal,43941,20863,735,610,0.029238365,0.035229833
Albania,43941,584,26,327,0.559931507,0.044520548
Bahrain,43941,1907,7,769,0.40325118,0.003670687
United_Arab_Emirates,43941,7265,43,1360,0.187198899,0.005918789
Cote_d'Ivoire,43941,847,9,260,0.306965762,0.010625738
Cuba,43941,1087,36,285,0.262189512,0.033118675
Philippines,43941,6459,428,613,0.094906332,0.066264128
Croatia,43941,1881,47,771,0.409888357,0.024986709
Poland,43941,9593,380,1133,0.118106953,0.039612217
Saint_Vincent_and_the_Grenadines,43941,12,,1,0.083333333,0
Sierra_Leone,43941,43,,6,0.139534884,0
Bolivia,43941,564,33,31,0.054964539,0.058510638
Benin,43941,54,1,27,0.5,0.018518519
Bhutan,43941,5,,2,0.4,0
Seychelles,43941,11,,5,0.454545455,0
Venezuela,43941,256,9,117,0.45703125,0.03515625
Serbia,43941,6630,125,870,0.131221719,0.018853695
Bosnia_and_Herzegovina,43941,1309,49,381,0.291061879,0.037433155
Bahamas,43941,60,9,11,0.183333333,0.15
Singapore,43941,8014,11,801,0.099950087,0.001372598
Bangladesh,43941,2948,101,85,0.028833107,0.034260516
Barbados,43941,75,5,19,0.253333333,0.066666667
Vietnam,43941,268,,214,0.798507463,0
Slovenia,43941,1335,77,193,0.144569288,0.057677903
Slovakia,43941,1173,13,251,0.213981245,0.011082694
Belgium,43941,39983,5828,8895,0.22246955,0.145761949
Belize,43941,18,2,2,0.111111111,0.111111111
Belarus,43941,6264,51,514,0.082056194,0.008141762
Somalia,43941,237,8,4,0.016877637,0.033755274
Burundi,43941,5,1,4,0.8,0.2
Sao_Tome_and_Principe,43941,4,,,0,0
Burkina_Faso,43941,581,38,357,0.614457831,0.065404475
Burma,43941,119,5,7,0.058823529,0.042016807
Afghanistan,43941,1026,36,135,0.131578947,0.035087719
San_Marino,43941,462,39,61,0.132034632,0.084415584
Cabo_Verde,43941,67,1,1,0.014925373,0.014925373
Uruguay,43941,535,10,313,0.585046729,0.018691589
Azerbaijan,43941,1436,19,791,0.550835655,0.013231198
South_Sudan,43941,4,,,0,0
South_Africa,43941,3300,58,1055,0.31969697,0.017575758
Brazil,43941,40743,2587,22130,0.543160788,0.06349557
Botswana,43941,20,1,,0,0.05
Senegal,43941,377,5,235,0.623342175,0.013262599
Brunei,43941,138,1,116,0.84057971,0.007246377
Uzbekistan,43941,1627,5,261,0.160417947,0.003073141
Saudi_Arabia,43941,10484,103,1490,0.142121328,0.009824494
Zimbabwe,43941,25,3,2,0.08,0.12
Bulgaria,43941,929,43,167,0.179763186,0.046286329
Dominica,43941,16,,8,0.5,0
Suriname,43941,10,1,6,0.6,0.1
Algeria,43941,2718,384,1099,0.404341428,0.141280353
Norway,43941,7156,181,32,0.004471772,0.02529346
Gambia,43941,10,1,2,0.2,0.1
New_Zealand,43941,1440,12,974,0.676388889,0.008333333
Ireland,43941,15652,687,77,0.004919499,0.043892154
Georgia,43941,402,4,95,0.236318408,0.009950249
Turkey,43941,90980,2140,13430,0.14761486,0.023521653
Western_Sahara,43941,6,,,0,0
Germany,43941,147065,4862,91500,0.622173869,0.033060211
Equatorial_Guinea,43941,79,,7,0.088607595,0
Australia,43941,6623,67,4291,0.647893704,0.010116262
Oman,43941,1410,7,238,0.168794326,0.004964539
Armenia,43941,1339,22,580,0.433159074,0.016430172
Niger,43941,648,20,117,0.180555556,0.030864198
Ethiopia,43941,111,3,16,0.144144144,0.027027027
France,43941,155393,20292,38036,0.244772931,0.130585033
Finland,43941,3868,98,2000,0.517063082,0.025336091
Fiji,43941,18,,3,0.166666667,0
Nigeria,43941,665,22,188,0.282706767,0.033082707
Estonia,43941,1535,40,165,0.107491857,0.026058632
North_Macedonia,43941,1225,54,200,0.163265306,0.044081633
Gabon,43941,120,1,7,0.058333333,0.008333333
Eritrea,43941,39,,3,0.076923077,0
Nicaragua,43941,10,2,6,0.6,0.2
Sudan,43941,107,12,8,0.074766355,0.112149533
US,43941,784326,42094,72329,0.092218032,0.05366901
El_Salvador,43941,218,7,46,0.211009174,0.032110092
Pakistan,43941,8418,176,1970,0.234022333,0.020907579
Ghana,43941,1042,9,99,0.095009597,0.008637236
Costa_Rica,43941,662,6,124,0.187311178,0.009063444
Netherlands,43941,33588,3764,322,0.009586757,0.112063832
Dominican_Republic,43941,4964,235,416,0.083803384,0.047340854
Sri_Lanka,43941,304,7,98,0.322368421,0.023026316
Ecuador,43941,10128,507,1150,0.113546603,0.050059242
Egypt,43941,3333,250,821,0.246324632,0.075007501
Nepal,43941,31,,4,0.129032258,0
Eswatini,43941,24,1,8,0.333333333,0.041666667
Uganda,43941,56,,38,0.678571429,0
Panama,43941,4467,126,165,0.036937542,0.02820685
Fiji,43942,18,,3,0.166666667,0
Armenia,43942,1401,24,609,0.434689507,0.017130621
Antigua_and_Barbuda,43942,23,3,7,0.304347826,0.130434783
Korea__South,43942,10683,237,8213,0.768791538,0.02218478
Ghana,43942,1042,9,99,0.095009597,0.008637236
Bangladesh,43942,3382,110,87,0.025724423,0.032525133
Bulgaria,43942,975,45,170,0.174358974,0.046153846
Guyana,43942,66,7,9,0.136363636,0.106060606
Brunei,43942,138,1,116,0.84057971,0.007246377
Kuwait,43942,2080,11,412,0.198076923,0.005288462
Guinea-Bissau,43942,50,,3,0.06,0
Greece,43942,2401,121,577,0.240316535,0.050395668
Vietnam,43942,268,,216,0.805970149,0
Burkina_Faso,43942,600,38,362,0.603333333,0.063333333
Finland,43942,4014,141,2000,0.498256104,0.035127055
Uzbekistan,43942,1678,6,357,0.212753278,0.003575685
Burma,43942,121,5,7,0.05785124,0.041322314
France,43942,158168,20829,39819,0.251751302,0.13168909
Kosovo,43942,510,12,93,0.182352941,0.023529412
Liberia,43942,101,8,7,0.069306931,0.079207921
Tanzania,43942,254,10,11,0.043307087,0.039370079
Bolivia,43942,598,34,37,0.06187291,0.056856187
Belgium,43942,40956,5998,9002,0.219796855,0.146449849
Georgia,43942,408,4,97,0.237745098,0.009803922
Germany,43942,148291,5033,95200,0.64198097,0.033940023
Guatemala,43942,294,7,24,0.081632653,0.023809524
Bahamas,43942,65,9,12,0.184615385,0.138461538
Turkey,43942,95591,2259,14918,0.156060717,0.023631932
Benin,43942,54,1,27,0.5,0.018518519
Belize,43942,18,2,2,0.111111111,0.111111111
Latvia,43942,748,9,133,0.177807487,0.012032086
Laos,43942,19,,2,0.105263158,0
Bhutan,43942,6,,2,0.333333333,0
Tunisia,43942,884,38,148,0.167420814,0.042986425
Bosnia_and_Herzegovina,43942,1342,51,437,0.325633383,0.038002981
Grenada,43942,14,,6,0.428571429,0
Botswana,43942,20,1,,0,0.05
Barbados,43942,75,5,25,0.333333333,0.066666667
Brazil,43942,43079,2741,22991,0.533693911,0.063627289
Gabon,43942,156,1,16,0.102564103,0.006410256
Guinea,43942,688,6,127,0.184593023,0.00872093
Lebanon,43942,677,21,108,0.159527326,0.031019202
Taiwan*,43942,425,6,217,0.510588235,0.014117647
Gambia,43942,10,1,2,0.2,0.1
Kyrgyzstan,43942,590,7,216,0.366101695,0.011864407
Western_Sahara,43942,6,,,0,0
Belarus,43942,6723,55,577,0.085824781,0.008180872
Venezuela,43942,285,10,117,0.410526316,0.035087719
Timor-Leste,43942,23,,1,0.043478261,0
Togo,43942,86,6,56,0.651162791,0.069767442
Hungary,43942,2098,213,287,0.136796949,0.101525262
Argentina,43942,3031,147,840,0.277136259,0.048498845
Uganda,43942,61,,38,0.62295082,0
Iran,43942,84802,5297,60965,0.718909931,0.062463149
Cote_d'Ivoire,43942,916,13,303,0.330786026,0.01419214
Croatia,43942,1908,48,801,0.419811321,0.025157233
Congo_(Kinshasa),43942,350,25,35,0.1,0.071428571
Bahrain,43942,1973,7,784,0.39736442,0.003547897
Congo_(Brazzaville),43942,165,6,16,0.096969697,0.036363636
Ireland,43942,16040,730,9233,0.575623441,0.045511222
Costa_Rica,43942,669,6,150,0.224215247,0.00896861
Iraq,43942,1602,83,1096,0.684144819,0.051810237
United_Arab_Emirates,43942,7755,46,1443,0.186073501,0.005931657
El_Salvador,43942,225,7,48,0.213333333,0.031111111
Dominican_Republic,43942,5044,245,463,0.091792228,0.048572561
Diamond_Princess,43942,712,13,644,0.904494382,0.018258427
Denmark,43942,7891,370,4889,0.619566595,0.046888861
West_Bank_and_Gaza,43942,466,4,71,0.152360515,0.008583691
Ukraine,43942,6125,161,367,0.059918367,0.026285714
Dominica,43942,16,,8,0.5,0
India,43942,20080,645,3975,0.197958167,0.032121514
Djibouti,43942,945,2,112,0.118518519,0.002116402
Cyprus,43942,784,12,98,0.125,0.015306122
Egypt,43942,3490,264,870,0.249283668,0.075644699
Cuba,43942,1137,38,309,0.27176781,0.033421284
Australia,43942,6645,67,4695,0.706546275,0.010082769
Indonesia,43942,7135,616,842,0.118009811,0.086334968
Ecuador,43942,10398,520,1207,0.116080015,0.050009617
Czechia,43942,7033,201,1753,0.249253519,0.028579554
Yemen,43942,1,,,0,0
